Cod.registro;ID do cliente;Nome do cliente;Sexo;Estado civil;Renda mensal (R$);Tipo da transação;data
t4019;19;Ricardo Silva;Masculino;Viúvo(a);3421,08;saque;13/11/2024
t4020;20;Ricardo Oliveira;Masculino;Casado(a);5586,92;saque;20/11/2024
t4021;21;Maria Nascimento;Feminino;Divorciado(a);4777,23;pix;24/08/2024
t4022;22;Beatriz Santos;Feminino;Viúvo(a);8920,4;saque;09/08/2024
t4023;23;Camila Santos;Feminino;Divorciado(a);4135,44;saque;10/09/2024
t4024;24;Beatriz Costa;Feminino;Divorciado(a);6425,75;pix;31/08/2024
t4025;25;Camila Araújo;Feminino;Divorciado(a);1446,38;saque;28/11/2024
t4026;26;Ana Pereira;Feminino;Solteiro(a);5898,85;saque;08/12/2024
t4027;27;Ana Lima;Feminino;Casado(a);9045,74;pix;17/08/2024
t4028;28;Carlos Araújo;Masculino;Divorciado(a);9133,82;pix;10/09/2024
t4029;29;Ricardo Nascimento;Masculino;Viúvo(a);3249,69;saque;19/08/2024
t4030;30;João Lima;Masculino;Solteiro(a);9251,39;pix;21/07/2024
t4031;31;Fernanda Santos;Feminino;Solteiro(a);9062,56;pix;17/09/2024
t4032;32;Ricardo Lima;Masculino;Solteiro(a);4124,23;pix;18/07/2024
t4033;33;João Silva;Masculino;Divorciado(a);4977,08;saque;14/07/2024
t4034;34;João Oliveira;Masculino;Solteiro(a);5256,48;saque;17/11/2024
t4035;35;João Almeida;Masculino;Solteiro(a);8222,99;pix;01/07/2024
t4036;36;Paulo Silva;Masculino;Casado(a);8762,13;saque;24/07/2024
t4037;37;Paulo Nascimento;Masculino;Casado(a);1335,42;pix;09/12/2024
t4038;38;Maria Almeida;Feminino;Casado(a);3826,69;saque;14/09/2024
t4039;39;Fernanda Costa;Feminino;Divorciado(a);2204,7;saque;25/09/2024
t4040;40;Beatriz Souza;Feminino;Viúvo(a);6904,35;pix;12/07/2024
t4041;41;João Nascimento;Masculino;Viúvo(a);1235,29;pix;16/10/2024
t4042;42;Paulo Almeida;Masculino;Solteiro(a);5970,13;saque;31/12/2024
t4043;43;Maria Lima;Feminino;Casado(a);3563,85;saque;21/08/2024
t4044;44;Pedro Costa;Masculino;Casado(a);4806,37;pix;28/11/2024
t4045;45;João Araújo;Masculino;Solteiro(a);2403,54;pix;05/10/2024
t4046;46;João Costa;Masculino;Viúvo(a);2885,35;saque;14/12/2024
t4047;47;Carlos Nascimento;Masculino;Divorciado(a);4353,97;pix;07/08/2024
t4048;48;Ana Oliveira;Feminino;Solteiro(a);7390,72;pix;10/12/2024
t4049;49;Carlos Oliveira;Masculino;Casado(a);3082,95;pix;25/08/2024
t4050;50;Paulo Pereira;Masculino;Viúvo(a);6501,81;saque;19/09/2024
t4051;1;Beatriz Oliveira;Feminino;Casado(a);8413,63;saque;07/08/2024
t4052;2;Ana Costa;Feminino;Viúvo(a);4347,62;saque;29/12/2024
t4053;3;Camila Souza;Feminino;Casado(a);3075,08;saque;17/08/2024
t4054;4;Camila Costa;Feminino;Casado(a);4260,5;pix;01/07/2024
t4055;5;Beatriz Pereira;Feminino;Casado(a);3787,57;pix;14/10/2024
t4056;6;Fernanda Souza;Feminino;Solteiro(a);8483,37;pix;02/07/2024
t4057;7;Paulo Araújo;Masculino;Casado(a);6946,26;pix;27/12/2024
t4058;8;Fernanda Almeida;Feminino;Solteiro(a);9539,49;pix;26/10/2024
t4059;9;João Pereira;Masculino;Casado(a);6632,51;saque;21/09/2024
t4060;10;Carlos Souza;Masculino;Divorciado(a);6195,28;pix;22/12/2024
t4061;11;Paulo Costa;Masculino;Divorciado(a);5495,68;pix;21/07/2024
t4062;12;Carlos Costa;Masculino;Casado(a);5143,81;pix;17/12/2024
t4063;13;Ricardo Costa;Masculino;Viúvo(a);7358,74;saque;04/10/2024
t4064;14;Pedro Araújo;Masculino;Viúvo(a);8644,22;pix;04/10/2024
t4065;15;Maria Silva;Feminino;Divorciado(a);5514,13;pix;27/08/2024
t4066;16;Carlos Santos;Masculino;Casado(a);1324,58;saque;21/09/2024
t4067;17;Camila Nascimento;Masculino;Divorciado(a);2664,98;saque;09/10/2024
t4068;18;Beatriz Lima;Feminino;Casado(a);3189,75;pix;01/07/2024
t4069;19;Ricardo Silva;Masculino;Viúvo(a);3421,08;pix;06/12/2024
t4070;20;Ricardo Oliveira;Masculino;Casado(a);5586,92;saque;19/09/2024
t4071;21;Maria Nascimento;Feminino;Divorciado(a);4777,23;pix;03/08/2024
t4072;22;Beatriz Santos;Feminino;Viúvo(a);8920,4;saque;02/11/2024
t4073;23;Camila Santos;Feminino;Divorciado(a);4135,44;saque;19/12/2024
t4074;24;Beatriz Costa;Feminino;Divorciado(a);6425,75;pix;29/08/2024
t4075;25;Camila Araújo;Feminino;Divorciado(a);1446,38;saque;03/09/2024
t4076;26;Ana Pereira;Feminino;Solteiro(a);5898,85;saque;28/11/2024
t4077;27;Ana Lima;Feminino;Casado(a);9045,74;pix;17/12/2024
t4078;28;Carlos Araújo;Masculino;Divorciado(a);9133,82;saque;07/09/2024
t4079;29;Ricardo Nascimento;Masculino;Viúvo(a);3249,69;pix;28/11/2024
t4080;30;João Lima;Masculino;Solteiro(a);9251,39;pix;06/10/2024
t4081;31;Fernanda Santos;Feminino;Solteiro(a);9062,56;pix;18/10/2024
t4082;32;Ricardo Lima;Masculino;Solteiro(a);4124,23;pix;06/07/2024
t4083;33;João Silva;Masculino;Divorciado(a);4977,08;pix;31/10/2024
t4084;34;João Oliveira;Masculino;Solteiro(a);5256,48;saque;22/10/2024
t4085;35;João Almeida;Masculino;Solteiro(a);8222,99;pix;28/11/2024
t4086;36;Paulo Silva;Masculino;Casado(a);8762,13;pix;07/08/2024
t4087;37;Paulo Nascimento;Masculino;Casado(a);1335,42;saque;13/10/2024
t4088;38;Maria Almeida;Feminino;Casado(a);3826,69;saque;04/11/2024
t4089;39;Fernanda Costa;Feminino;Divorciado(a);2204,7;pix;26/12/2024
t4090;40;Beatriz Souza;Feminino;Viúvo(a);6904,35;saque;26/08/2024
t4091;41;João Nascimento;Masculino;Viúvo(a);1235,29;pix;30/12/2024
t4092;42;Paulo Almeida;Masculino;Solteiro(a);5970,13;saque;29/08/2024
t4093;43;Maria Lima;Feminino;Casado(a);3563,85;saque;20/08/2024
t4094;44;Pedro Costa;Masculino;Casado(a);4806,37;saque;04/10/2024
t4095;45;João Araújo;Masculino;Solteiro(a);2403,54;saque;03/10/2024
t4096;46;João Costa;Masculino;Viúvo(a);2885,35;saque;02/07/2024
t4097;47;Carlos Nascimento;Masculino;Divorciado(a);4353,97;pix;19/07/2024
t4098;48;Ana Oliveira;Feminino;Solteiro(a);7390,72;saque;14/08/2024
t4099;49;Carlos Oliveira;Masculino;Casado(a);3082,95;saque;27/09/2024
t4100;50;Paulo Pereira;Masculino;Viúvo(a);6501,81;saque;16/08/2024
t4101;1;Beatriz Oliveira;Feminino;Casado(a);8413,63;saque;24/11/2024
t4102;2;Ana Costa;Feminino;Viúvo(a);4347,62;pix;30/09/2024
t4103;3;Camila Souza;Feminino;Casado(a);3075,08;pix;10/08/2024
t4104;4;Camila Costa;Feminino;Casado(a);4260,5;pix;11/07/2024
t4105;5;Beatriz Pereira;Feminino;Casado(a);3787,57;pix;10/10/2024
t4106;6;Fernanda Souza;Feminino;Solteiro(a);8483,37;saque;25/10/2024
t4107;7;Paulo Araújo;Masculino;Casado(a);6946,26;pix;07/07/2024
t4108;8;Fernanda Almeida;Feminino;Solteiro(a);9539,49;pix;11/07/2024
t4109;9;João Pereira;Masculino;Casado(a);6632,51;saque;13/12/2024
t4110;10;Carlos Souza;Masculino;Divorciado(a);6195,28;saque;28/10/2024
t4111;11;Paulo Costa;Masculino;Divorciado(a);5495,68;saque;12/11/2024
t4112;12;Carlos Costa;Masculino;Casado(a);5143,81;saque;13/09/2024
t4113;13;Ricardo Costa;Masculino;Viúvo(a);7358,74;pix;21/09/2024
t4114;14;Pedro Araújo;Masculino;Viúvo(a);8644,22;pix;26/07/2024
t4115;15;Maria Silva;Feminino;Divorciado(a);5514,13;saque;24/09/2024
t4116;16;Carlos Santos;Masculino;Casado(a);1324,58;pix;12/11/2024
t4117;17;Camila Nascimento;Masculino;Divorciado(a);2664,98;pix;25/08/2024
t4118;18;Beatriz Lima;Feminino;Casado(a);3189,75;saque;12/12/2024
t4119;19;Ricardo Silva;Masculino;Viúvo(a);3421,08;saque;03/08/2024
t4120;20;Ricardo Oliveira;Masculino;Casado(a);5586,92;saque;17/12/2024
t4121;21;Maria Nascimento;Feminino;Divorciado(a);4777,23;pix;02/07/2024
t4122;22;Beatriz Santos;Feminino;Viúvo(a);8920,4;saque;05/08/2024
t4123;23;Camila Santos;Feminino;Divorciado(a);4135,44;pix;17/08/2024
t4124;24;Beatriz Costa;Feminino;Divorciado(a);6425,75;pix;11/11/2024
t4125;25;Camila Araújo;Feminino;Divorciado(a);1446,38;pix;15/08/2024
t4126;26;Ana Pereira;Feminino;Solteiro(a);5898,85;pix;23/12/2024
t4127;27;Ana Lima;Feminino;Casado(a);9045,74;pix;21/08/2024
t4128;28;Carlos Araújo;Masculino;Divorciado(a);9133,82;pix;31/08/2024
t4129;29;Ricardo Nascimento;Masculino;Viúvo(a);3249,69;pix;25/09/2024
t4130;30;João Lima;Masculino;Solteiro(a);9251,39;saque;22/09/2024
t4131;31;Fernanda Santos;Feminino;Solteiro(a);9062,56;saque;05/08/2024
t4132;32;Ricardo Lima;Masculino;Solteiro(a);4124,23;saque;14/08/2024
t4133;33;João Silva;Masculino;Divorciado(a);4977,08;pix;13/12/2024
t4134;34;João Oliveira;Masculino;Solteiro(a);5256,48;saque;21/12/2024
t4135;35;João Almeida;Masculino;Solteiro(a);8222,99;pix;05/07/2024
t4136;36;Paulo Silva;Masculino;Casado(a);8762,13;pix;18/09/2024
t4137;37;Paulo Nascimento;Masculino;Casado(a);1335,42;saque;07/07/2024
t4138;38;Maria Almeida;Feminino;Casado(a);3826,69;pix;16/09/2024
t4139;39;Fernanda Costa;Feminino;Divorciado(a);2204,7;pix;22/07/2024
t4140;40;Beatriz Souza;Feminino;Viúvo(a);6904,35;saque;30/10/2024
t4141;41;João Nascimento;Masculino;Viúvo(a);1235,29;pix;13/10/2024
t4142;42;Paulo Almeida;Masculino;Solteiro(a);5970,13;saque;24/11/2024
t4143;43;Maria Lima;Feminino;Casado(a);3563,85;saque;08/07/2024
t4144;44;Pedro Costa;Masculino;Casado(a);4806,37;saque;04/11/2024
t4145;45;João Araújo;Masculino;Solteiro(a);2403,54;pix;13/11/2024
t4146;46;João Costa;Masculino;Viúvo(a);2885,35;pix;22/09/2024
t4147;47;Carlos Nascimento;Masculino;Divorciado(a);4353,97;saque;12/12/2024
t4148;48;Ana Oliveira;Feminino;Solteiro(a);7390,72;saque;11/07/2024
t4149;49;Carlos Oliveira;Masculino;Casado(a);3082,95;pix;19/07/2024
t4150;50;Paulo Pereira;Masculino;Viúvo(a);6501,81;saque;08/11/2024
t4151;51;Maria Souza;Masculino;Divorciado(a);6640,12;pix;20/12/2024
t4152;52;Maria Pereira;Masculino;Viúvo(a);1251,33;pix;27/08/2024
t4153;53;Camila Pereira;Feminino;Viúvo(a);9997,24;saque;17/07/2024
t4154;54;Pedro Pereira;Masculino;Viúvo(a);5654,41;pix;10/07/2024
t4155;55;Ana Araújo;Feminino;Solteiro(a);2242,64;pix;06/12/2024
t4156;56;Ana Souza;Feminino;Divorciado(a);7224,18;saque;31/07/2024
t4157;57;Pedro Santos;Masculino;Solteiro(a);4162,47;saque;24/07/2024
t4158;58;Ana Nascimento;Feminino;Viúvo(a);1696,57;pix;02/07/2024
t4159;59;Paulo Souza;Masculino;Solteiro(a);4626,61;pix;13/12/2024
t4160;60;Pedro Almeida;Masculino;Viúvo(a);2511,08;pix;24/08/2024
t4161;61;Pedro Silva;Masculino;Viúvo(a);4856,81;pix;29/11/2024
t4162;62;Ricardo Araújo;Masculino;Casado(a);7862,92;pix;28/12/2024
t4163;63;João Souza;Masculino;Casado(a);8710,4;saque;04/11/2024
t4164;64;Beatriz Araújo;Feminino;Viúvo(a);9982,73;pix;08/08/2024
t4165;65;Paulo Oliveira;Masculino;Divorciado(a);4910,57;saque;24/09/2024
t4166;66;Ricardo Pereira;Masculino;Divorciado(a);8061,68;saque;04/11/2024
t4167;67;Maria Santos;Feminino;Casado(a);7073,73;pix;29/11/2024
t4168;68;Ricardo Santos;Masculino;Solteiro(a);2091,16;saque;18/08/2024
t4169;69;Beatriz Almeida;Feminino;Divorciado(a);2295,74;saque;26/07/2024
t4170;70;Camila Silva;Feminino;Casado(a);9404,2;saque;24/12/2024
t4171;71;Ana Santos;Feminino;Viúvo(a);5536,68;saque;06/09/2024
t4172;72;Pedro Souza;Masculino;Solteiro(a);9206,39;saque;31/12/2024
t4173;73;Pedro Lima;Masculino;Casado(a);3623,33;saque;25/07/2024
t4174;74;Ana Almeida;Feminino;Divorciado(a);3513,16;saque;28/08/2024
t4175;75;Beatriz Nascimento;Feminino;Solteiro(a);8618,32;pix;15/10/2024
t4176;76;Carlos Almeida;Masculino;Casado(a);3768,54;pix;18/09/2024
t4177;77;Fernanda Silva;Feminino;Divorciado(a);6404,77;saque;08/10/2024
t4178;78;Fernanda Nascimento;Feminino;Solteiro(a);6640,52;pix;12/12/2024
t4179;79;Maria Oliveira;Feminino;Divorciado(a);3248,2;pix;13/09/2024
t4180;80;Maria Araújo;Feminino;Viúvo(a);9604,91;saque;14/11/2024
t4181;81;Paulo Lima;Masculino;Viúvo(a);1367,75;saque;16/08/2024
t4182;82;Camila Oliveira;Feminino;Solteiro(a);7459,19;pix;01/09/2024
t4183;83;João Santos;Masculino;Viúvo(a);3293,73;saque;09/11/2024
t4184;84;Carlos Pereira;Masculino;Solteiro(a);4167,62;saque;29/12/2024
t4185;85;Ricardo Souza;Masculino;Viúvo(a);2183,22;pix;05/11/2024
t4186;86;Fernanda Araújo;Feminino;Casado(a);1369,87;pix;19/07/2024
t4187;87;Fernanda Pereira;Feminino;Divorciado(a);8180,39;pix;01/11/2024
t4188;88;Carlos Silva;Masculino;Divorciado(a);4321,82;saque;28/08/2024
t4189;89;Fernanda Oliveira;Feminino;Divorciado(a);2937,32;pix;24/12/2024
t4190;90;Pedro Nascimento;Masculino;Solteiro(a);7952,55;saque;14/10/2024
t4191;91;Camila Lima;Feminino;Solteiro(a);5245,67;saque;06/11/2024
t4192;92;Paulo Santos;Masculino;Casado(a);7067,29;pix;03/12/2024
t4193;93;Ana Silva;Feminino;Solteiro(a);7776,95;saque;30/12/2024
t4194;94;Beatriz Silva;Feminino;Viúvo(a);3667,17;pix;13/08/2024
t4195;95;Ricardo Almeida;Masculino;Solteiro(a);6941,1;pix;15/12/2024
t4196;96;Maria Costa;Feminino;Solteiro(a);9138,77;pix;20/10/2024
t4197;97;Fernanda Lima;Feminino;Viúvo(a);5692,85;pix;30/10/2024
t4198;98;Carlos Lima;Masculino;Solteiro(a);2153,81;pix;06/07/2024
t4199;99;Camila Almeida;Feminino;Casado(a);6216,24;saque;17/11/2024
t4200;100;Pedro Oliveira;Masculino;Divorciado(a);5096,61;saque;04/08/2024
t4201;51;Maria Souza;Masculino;Divorciado(a);6640,12;pix;16/08/2024
t4202;52;Maria Pereira;Masculino;Viúvo(a);1251,33;saque;06/10/2024
t4203;53;Camila Pereira;Feminino;Viúvo(a);9997,24;saque;03/10/2024
t4204;54;Pedro Pereira;Masculino;Viúvo(a);5654,41;pix;21/07/2024
t4205;55;Ana Araújo;Feminino;Solteiro(a);2242,64;saque;10/10/2024
t4206;56;Ana Souza;Feminino;Divorciado(a);7224,18;pix;24/12/2024
t4207;57;Pedro Santos;Masculino;Solteiro(a);4162,47;pix;14/07/2024
t4208;58;Ana Nascimento;Feminino;Viúvo(a);1696,57;pix;16/11/2024
t4209;59;Paulo Souza;Masculino;Solteiro(a);4626,61;pix;30/10/2024
t4210;60;Pedro Almeida;Masculino;Viúvo(a);2511,08;pix;03/12/2024
t4211;61;Pedro Silva;Masculino;Viúvo(a);4856,81;pix;27/11/2024
t4212;62;Ricardo Araújo;Masculino;Casado(a);7862,92;saque;11/09/2024
t4213;63;João Souza;Masculino;Casado(a);8710,4;saque;28/11/2024
t4214;64;Beatriz Araújo;Feminino;Viúvo(a);9982,73;pix;03/08/2024
t4215;65;Paulo Oliveira;Masculino;Divorciado(a);4910,57;saque;19/09/2024
t4216;66;Ricardo Pereira;Masculino;Divorciado(a);8061,68;saque;03/09/2024
t4217;67;Maria Santos;Feminino;Casado(a);7073,73;saque;17/10/2024
t4218;68;Ricardo Santos;Masculino;Solteiro(a);2091,16;saque;30/11/2024
t4219;69;Beatriz Almeida;Feminino;Divorciado(a);2295,74;saque;30/11/2024
t4220;70;Camila Silva;Feminino;Casado(a);9404,2;pix;01/08/2024
t4221;71;Ana Santos;Feminino;Viúvo(a);5536,68;saque;27/09/2024
t4222;72;Pedro Souza;Masculino;Solteiro(a);9206,39;saque;27/12/2024
t4223;73;Pedro Lima;Masculino;Casado(a);3623,33;saque;18/12/2024
t4224;74;Ana Almeida;Feminino;Divorciado(a);3513,16;saque;31/08/2024
t4225;75;Beatriz Nascimento;Feminino;Solteiro(a);8618,32;saque;10/07/2024
t4226;76;Carlos Almeida;Masculino;Casado(a);3768,54;pix;30/10/2024
t4227;77;Fernanda Silva;Feminino;Divorciado(a);6404,77;saque;31/07/2024
t4228;78;Fernanda Nascimento;Feminino;Solteiro(a);6640,52;pix;26/07/2024
t4229;79;Maria Oliveira;Feminino;Divorciado(a);3248,2;pix;20/08/2024
t4230;80;Maria Araújo;Feminino;Viúvo(a);9604,91;saque;29/11/2024
t4231;81;Paulo Lima;Masculino;Viúvo(a);1367,75;saque;22/07/2024
t4232;82;Camila Oliveira;Feminino;Solteiro(a);7459,19;pix;24/09/2024
t4233;83;João Santos;Masculino;Viúvo(a);3293,73;saque;17/07/2024
t4234;84;Carlos Pereira;Masculino;Solteiro(a);4167,62;pix;31/07/2024
t4235;85;Ricardo Souza;Masculino;Viúvo(a);2183,22;pix;24/10/2024
t4236;86;Fernanda Araújo;Feminino;Casado(a);1369,87;pix;20/12/2024
t4237;87;Fernanda Pereira;Feminino;Divorciado(a);8180,39;saque;20/08/2024
t4238;88;Carlos Silva;Masculino;Divorciado(a);4321,82;pix;17/07/2024
t4239;89;Fernanda Oliveira;Feminino;Divorciado(a);2937,32;saque;14/10/2024
t4240;90;Pedro Nascimento;Masculino;Solteiro(a);7952,55;pix;30/10/2024
t4241;91;Camila Lima;Feminino;Solteiro(a);5245,67;saque;25/12/2024
t4242;92;Paulo Santos;Masculino;Casado(a);7067,29;saque;13/11/2024
t4243;93;Ana Silva;Feminino;Solteiro(a);7776,95;pix;21/10/2024
t4244;94;Beatriz Silva;Feminino;Viúvo(a);3667,17;pix;30/12/2024
t4245;95;Ricardo Almeida;Masculino;Solteiro(a);6941,1;saque;20/10/2024
t4246;96;Maria Costa;Feminino;Solteiro(a);9138,77;pix;19/12/2024
t4247;97;Fernanda Lima;Feminino;Viúvo(a);5692,85;pix;14/12/2024
t4248;98;Carlos Lima;Masculino;Solteiro(a);2153,81;pix;28/07/2024
t4249;99;Camila Almeida;Feminino;Casado(a);6216,24;saque;15/08/2024
t4250;100;Pedro Oliveira;Masculino;Divorciado(a);5096,61;pix;27/09/2024
t4251;51;Maria Souza;Masculino;Divorciado(a);6640,12;saque;09/12/2024
t4252;52;Maria Pereira;Masculino;Viúvo(a);1251,33;saque;01/07/2024
t4253;53;Camila Pereira;Feminino;Viúvo(a);9997,24;saque;29/09/2024
t4254;54;Pedro Pereira;Masculino;Viúvo(a);5654,41;pix;03/10/2024
t4255;55;Ana Araújo;Feminino;Solteiro(a);2242,64;pix;21/08/2024
t4256;56;Ana Souza;Feminino;Divorciado(a);7224,18;saque;23/12/2024
t4257;57;Pedro Santos;Masculino;Solteiro(a);4162,47;saque;29/12/2024
t4258;58;Ana Nascimento;Feminino;Viúvo(a);1696,57;pix;17/07/2024
t4259;59;Paulo Souza;Masculino;Solteiro(a);4626,61;saque;01/07/2024
t4260;60;Pedro Almeida;Masculino;Viúvo(a);2511,08;saque;11/11/2024
t4261;61;Pedro Silva;Masculino;Viúvo(a);4856,81;saque;10/07/2024
t4262;62;Ricardo Araújo;Masculino;Casado(a);7862,92;saque;25/08/2024
t4263;63;João Souza;Masculino;Casado(a);8710,4;pix;22/11/2024
t4264;64;Beatriz Araújo;Feminino;Viúvo(a);9982,73;pix;09/08/2024
t4265;65;Paulo Oliveira;Masculino;Divorciado(a);4910,57;saque;09/09/2024
t4266;66;Ricardo Pereira;Masculino;Divorciado(a);8061,68;saque;18/12/2024
t4267;67;Maria Santos;Feminino;Casado(a);7073,73;pix;04/08/2024
t4268;68;Ricardo Santos;Masculino;Solteiro(a);2091,16;pix;17/09/2024
t4269;69;Beatriz Almeida;Feminino;Divorciado(a);2295,74;pix;21/09/2024
t4270;70;Camila Silva;Feminino;Casado(a);9404,2;saque;28/10/2024
t4271;71;Ana Santos;Feminino;Viúvo(a);5536,68;saque;19/10/2024
t4272;72;Pedro Souza;Masculino;Solteiro(a);9206,39;saque;22/11/2024
t4273;73;Pedro Lima;Masculino;Casado(a);3623,33;saque;03/08/2024
t4274;74;Ana Almeida;Feminino;Divorciado(a);3513,16;saque;15/08/2024
t4275;75;Beatriz Nascimento;Feminino;Solteiro(a);8618,32;pix;15/08/2024
t4276;76;Carlos Almeida;Masculino;Casado(a);3768,54;pix;02/08/2024
t4277;77;Fernanda Silva;Feminino;Divorciado(a);6404,77;pix;06/08/2024
t4278;78;Fernanda Nascimento;Feminino;Solteiro(a);6640,52;saque;26/08/2024
t4279;79;Maria Oliveira;Feminino;Divorciado(a);3248,2;saque;22/09/2024
t4280;80;Maria Araújo;Feminino;Viúvo(a);9604,91;pix;11/12/2024
t4281;81;Paulo Lima;Masculino;Viúvo(a);1367,75;saque;13/12/2024
t4282;82;Camila Oliveira;Feminino;Solteiro(a);7459,19;pix;22/11/2024
t4283;83;João Santos;Masculino;Viúvo(a);3293,73;pix;28/07/2024
t4284;84;Carlos Pereira;Masculino;Solteiro(a);4167,62;pix;20/12/2024
t4285;85;Ricardo Souza;Masculino;Viúvo(a);2183,22;pix;16/12/2024
t4286;86;Fernanda Araújo;Feminino;Casado(a);1369,87;pix;15/09/2024
t4287;87;Fernanda Pereira;Feminino;Divorciado(a);8180,39;pix;08/08/2024
t4288;88;Carlos Silva;Masculino;Divorciado(a);4321,82;pix;18/09/2024
t4289;89;Fernanda Oliveira;Feminino;Divorciado(a);2937,32;pix;06/10/2024
t4290;90;Pedro Nascimento;Masculino;Solteiro(a);7952,55;pix;28/07/2024
t4291;91;Camila Lima;Feminino;Solteiro(a);5245,67;pix;20/08/2024
t4292;92;Paulo Santos;Masculino;Casado(a);7067,29;saque;10/07/2024
t4293;93;Ana Silva;Feminino;Solteiro(a);7776,95;saque;30/07/2024
t4294;94;Beatriz Silva;Feminino;Viúvo(a);3667,17;pix;29/07/2024
t4295;95;Ricardo Almeida;Masculino;Solteiro(a);6941,1;pix;19/12/2024
t4296;96;Maria Costa;Feminino;Solteiro(a);9138,77;saque;03/07/2024
t4297;97;Fernanda Lima;Feminino;Viúvo(a);5692,85;pix;30/08/2024
t4298;98;Carlos Lima;Masculino;Solteiro(a);2153,81;saque;27/07/2024
t4299;99;Camila Almeida;Feminino;Casado(a);6216,24;pix;31/10/2024
t4300;100;Pedro Oliveira;Masculino;Divorciado(a);5096,61;pix;23/07/2024
t4301;1;Beatriz Oliveira;Feminino;Casado(a);8413,63;saque;19/10/2024
t4302;2;Ana Costa;Feminino;Viúvo(a);4347,62;pix;08/10/2024
t4303;3;Camila Souza;Feminino;Casado(a);3075,08;pix;03/12/2024
t4304;4;Camila Costa;Feminino;Casado(a);4260,5;pix;30/07/2024
t4305;5;Beatriz Pereira;Feminino;Casado(a);3787,57;pix;03/12/2024
t4306;6;Fernanda Souza;Feminino;Solteiro(a);8483,37;pix;24/08/2024
t4307;7;Paulo Araújo;Masculino;Casado(a);6946,26;saque;18/12/2024
t4308;8;Fernanda Almeida;Feminino;Solteiro(a);9539,49;saque;19/08/2024
t4309;9;João Pereira;Masculino;Casado(a);6632,51;saque;28/07/2024
t4310;10;Carlos Souza;Masculino;Divorciado(a);6195,28;saque;09/12/2024
t4311;11;Paulo Costa;Masculino;Divorciado(a);5495,68;saque;28/12/2024
t4312;12;Carlos Costa;Masculino;Casado(a);5143,81;pix;19/09/2024
t4313;13;Ricardo Costa;Masculino;Viúvo(a);7358,74;pix;29/07/2024
t4314;14;Pedro Araújo;Masculino;Viúvo(a);8644,22;saque;23/11/2024
t4315;15;Maria Silva;Feminino;Divorciado(a);5514,13;pix;07/12/2024
t4316;16;Carlos Santos;Masculino;Casado(a);1324,58;pix;21/11/2024
t4317;17;Camila Nascimento;Masculino;Divorciado(a);2664,98;pix;17/11/2024
t4318;18;Beatriz Lima;Feminino;Casado(a);3189,75;saque;03/07/2024
t4319;19;Ricardo Silva;Masculino;Viúvo(a);3421,08;saque;02/09/2024
t4320;20;Ricardo Oliveira;Masculino;Casado(a);5586,92;saque;10/07/2024
t4321;21;Maria Nascimento;Feminino;Divorciado(a);4777,23;saque;12/10/2024
t4322;22;Beatriz Santos;Feminino;Viúvo(a);8920,4;saque;10/07/2024
t4323;23;Camila Santos;Feminino;Divorciado(a);4135,44;pix;07/11/2024
t4324;24;Beatriz Costa;Feminino;Divorciado(a);6425,75;pix;22/07/2024
t4325;25;Camila Araújo;Feminino;Divorciado(a);1446,38;pix;16/11/2024
t4326;26;Ana Pereira;Feminino;Solteiro(a);5898,85;saque;31/08/2024
t4327;27;Ana Lima;Feminino;Casado(a);9045,74;pix;10/08/2024
t4328;28;Carlos Araújo;Masculino;Divorciado(a);9133,82;pix;27/11/2024
t4329;29;Ricardo Nascimento;Masculino;Viúvo(a);3249,69;saque;18/09/2024
t4330;30;João Lima;Masculino;Solteiro(a);9251,39;saque;13/10/2024
t4331;31;Fernanda Santos;Feminino;Solteiro(a);9062,56;pix;08/08/2024
t4332;32;Ricardo Lima;Masculino;Solteiro(a);4124,23;pix;31/08/2024
t4333;33;João Silva;Masculino;Divorciado(a);4977,08;saque;17/08/2024
t4334;34;João Oliveira;Masculino;Solteiro(a);5256,48;pix;06/10/2024
t4335;35;João Almeida;Masculino;Solteiro(a);8222,99;pix;09/10/2024
t4336;36;Paulo Silva;Masculino;Casado(a);8762,13;saque;10/12/2024
t4337;37;Paulo Nascimento;Masculino;Casado(a);1335,42;saque;26/10/2024
t4338;38;Maria Almeida;Feminino;Casado(a);3826,69;pix;08/08/2024
